Address Name	Locality Name	Locality Number	Station Number
גרשון מאיר 26	ירושלים	3000	750.2
גרשון מאיר 26	ירושלים	3000	750.3
גרשון מאיר 26	ירושלים	3000	750.4
גרשון מאיר 26	ירושלים	3000	750.5
נדבה יוסף 47	ירושלים	3000	751.1
נדבה יוסף 47	ירושלים	3000	751.2
נדבה יוסף 47	ירושלים	3000	751.3
נדבה יוסף 47	ירושלים	3000	751.4
נדבה יוסף 47	ירושלים	3000	751.5
נדבה יוסף 47	ירושלים	3000	751.6
טוניק יצחק 21	ירושלים	3000	752.1
טוניק יצחק 21	ירושלים	3000	752.2
טוניק יצחק 21	ירושלים	3000	752.3
טוניק יצחק 21	ירושלים	3000	752.4
תמיר שמואל 74	ירושלים	3000	756.0
בלבן מאיר 6	ירושלים	3000	761.0
הרב זווין 4	ירושלים	3000	762.1
הרב זווין 4	ירושלים	3000	762.2
הרב זווין 4	ירושלים	3000	762.3
הרב זווין 4	ירושלים	3000	762.4
הרב זווין 4	ירושלים	3000	762.5
הרב זווין 4	ירושלים	3000	762.6
מזל דלי 21	ירושלים	3000	765.0
מזל דלי 21	ירושלים	3000	766.0
חיל האויר 60	ירושלים	3000	770.1
חיל האויר 60	ירושלים	3000	770.2
חיל האויר 60	ירושלים	3000	770.3
חיל האויר 60	ירושלים	3000	770.4
מעוז 1	ירושלים	3000	776.1
מעוז 1	ירושלים	3000	776.2
מעוז 1	ירושלים	3000	776.3
מעוז 1	ירושלים	3000	776.4
מעוז 1	ירושלים	3000	776.5
מעוז 1	ירושלים	3000	776.6
מעלות כיסופים 5	ירושלים	3000	777.0
שד גולדה מאיר 474	ירושלים	3000	779.1
שד גולדה מאיר 474	ירושלים	3000	779.2
מינץ 45	ירושלים	3000	785.1
מינץ 45	ירושלים	3000	785.2
מינץ 45	ירושלים	3000	785.3
מינץ 45	ירושלים	3000	785.4
רקנטי אברהם 345	ירושלים	3000	787.1
רקנטי אברהם 345	ירושלים	3000	787.2
רקנטי אברהם 345	ירושלים	3000	787.3
רקנטי אברהם 345	ירושלים	3000	787.4
אידלזון אברהם 30	ירושלים	3000	788.1
אידלזון אברהם 30	ירושלים	3000	788.2
אידלזון אברהם 30	ירושלים	3000	788.3
אידלזון אברהם 30	ירושלים	3000	788.4
אידלזון אברהם 30	ירושלים	3000	788.5
אידלזון אברהם 30	ירושלים	3000	788.6
הרב זווין 40	ירושלים	3000	792.0
מעלות כיסופים 5	ירושלים	3000	795.0
טוניק יצחק 21	ירושלים	3000	797.1
טוניק יצחק 21	ירושלים	3000	797.2
טוניק יצחק 21	ירושלים	3000	797.3
טוניק יצחק 21	ירושלים	3000	797.4
קהילות יעקב 15	ירושלים	3000	801.1
קהילות יעקב 15	ירושלים	3000	801.2
קהילות יעקב 15	ירושלים	3000	801.3
קהילות יעקב 15	ירושלים	3000	801.4
חזון איש 62	ירושלים	3000	804.1
חזון איש 62	ירושלים	3000	804.2
חזון איש 62	ירושלים	3000	804.3
חזון איש 62	ירושלים	3000	804.4
אגרות משה	ירושלים	3000	807.1
אגרות משה	ירושלים	3000	807.2
אגרות משה	ירושלים	3000	807.3
גרינולד 8	ירושלים	3000	815.0
זנגויל 29	ירושלים	3000	816.1
זנגויל 29	ירושלים	3000	816.2
זנגויל 29	ירושלים	3000	816.3
זנגויל 29	ירושלים	3000	816.4
זנגויל 29	ירושלים	3000	816.5
אליעזר הגדול 4	ירושלים	3000	818.0
גנרל קניג פייר 16	ירושלים	3000	819.1
גנרל קניג פייר 16	ירושלים	3000	819.2
גנרל קניג פייר 16	ירושלים	3000	819.3
מבוא נטף 4	ירושלים	3000	825.1
מבוא נטף 4	ירושלים	3000	825.2
מבוא נטף 4	ירושלים	3000	825.3
מבוא נטף 4	ירושלים	3000	825.4
מירסקי יצחק 10	ירושלים	3000	827.1
מירסקי יצחק 10	ירושלים	3000	827.2
מירסקי יצחק 10	ירושלים	3000	827.3
מירסקי יצחק 10	ירושלים	3000	827.4
מירסקי יצחק 10	ירושלים	3000	827.5
מירסקי יצחק 10	ירושלים	3000	827.6
תירוש 561	ירושלים	3000	831.0
דבורה הנביאה 2	ירושלים	3000	832.1
דבורה הנביאה 2	ירושלים	3000	832.2
רפאל יצחק 4	ירושלים	3000	852.1
רפאל יצחק 4	ירושלים	3000	852.2
אביגור שאול 7	ירושלים	3000	854.1
אביגור שאול 7	ירושלים	3000	854.2
אביגור שאול 7	ירושלים	3000	854.3
אביגור שאול 7	ירושלים	3000	854.4
הרב ניסים יצחק 3	ירושלים	3000	855.1
הרב ניסים יצחק 3	ירושלים	3000	855.2
הרב ניסים יצחק 3	ירושלים	3000	855.3
הרב ניסים יצחק 3	ירושלים	3000	855.4
אביגור שאול 9	ירושלים	3000	857.1
אביגור שאול 9	ירושלים	3000	857.2
אביגור שאול 9	ירושלים	3000	857.3
אביגור שאול 9	ירושלים	3000	857.4
אביגור שאול 9	ירושלים	3000	857.5
קורן אליהו 18	ירושלים	3000	859.1
קורן אליהו 18	ירושלים	3000	859.2
קורן אליהו 18	ירושלים	3000	859.3
קורן אליהו 18	ירושלים	3000	859.4
קורן אליהו 18	ירושלים	3000	859.5
יוסי בן יועזר 24	ירושלים	3000	862.1
יוסי בן יועזר 24	ירושלים	3000	862.2
יוסי בן יועזר 24	ירושלים	3000	862.3
יוסי בן יועזר 24	ירושלים	3000	862.4
"בית""ר 8"	ירושלים	3000	870.0
תירוש 9	ירושלים	3000	964.1
תירוש 9	ירושלים	3000	964.2
תירוש 9	ירושלים	3000	964.3
תירוש 9	ירושלים	3000	964.4
תירוש 9	ירושלים	3000	964.5
תירוש 9	ירושלים	3000	964.6
מוצא תחתית 1 א	ירושלים	3000	967.0
שד דיין משה 135	ירושלים	3000	969.0
הרב קלכהיים עוזי 1	ירושלים	3000	974.1
הרב קלכהיים עוזי 1	ירושלים	3000	974.2
הרב קלכהיים עוזי 1	ירושלים	3000	974.3
מחנה פליטים קלנדיה	ירושלים	3000	994.0
רמת רחל	ירושלים	127	1.0
דרך השלום	יהודה	472	1.1
דרך השלום	יהודה	472	1.2
דרך השלום	יהודה	472	1.3
דרך השלום	יהודה	472	3.0
התמר 2	יהודה	472	4.1
התמר 2	יהודה	472	4.2
התמר 2	יהודה	472	4.3
דרך השלום	יהודה	472	5.0
דרך השלום	יהודה	472	8.0
אביעזר	יהודה	1070	1.0
אבן ספיר	יהודה	783	1.0
אדורה	יהודה	3759	1.0
אדרת	יהודה	1123	1.0
אורה	יהודה	780	1.0
אורה	יהודה	780	2.0
מעלה מיכאל	יהודה	3604	2.1
מעלה מיכאל	יהודה	3604	2.2
מעלה מיכאל	יהודה	3604	2.3
מגיני הגוש	יהודה	3604	3.1
מגיני הגוש	יהודה	3604	3.2
אלמוג	יהודה	3556	1.0
מתתיהו 4	יהודה	3618	1.1
מתתיהו 4	יהודה	3618	1.2
מתתיהו 4	יהודה	3618	1.3
אספר	יהודה	3754	1.0
התאנה	יהודה	3650	2.1
התאנה	יהודה	3650	2.2
התאנה	יהודה	3650	2.3
הגפן	יהודה	3650	4.0
הגפן	יהודה	3650	5.1
הגפן	יהודה	3650	5.2
שיבת ציון	יהודה	3650	7.1
שיבת ציון	יהודה	3650	7.2
שיבת ציון	יהודה	3650	7.3
זית שמן	יהודה	3650	9.1
זית שמן	יהודה	3650	9.2
חנה 3	יהודה	3650	10.0
חנה 3	יהודה	3650	11.0
מוריה	יהודה	3650	13.1
מוריה	יהודה	3650	13.2
מוריה	יהודה	3650	13.3
אשתאול	יהודה	740	1.1
אשתאול	יהודה	740	1.2
בית אל	יהודה	3574	1.1
בית אל	יהודה	3574	1.2
בית אל	יהודה	3574	1.3
מבוא התקומה	יהודה	3574	4.1
מבוא התקומה	יהודה	3574	4.2
מבוא התקומה	יהודה	3574	4.3
בית הערבה	יהודה	3645	1.0
האגם	יהודה	710	1.0
האגם	יהודה	710	2.0
בית חורון	יהודה	3575	1.1
בית חורון	יהודה	3575	1.2
בית מאיר	יהודה	751	1.0
בית נקופה	יהודה	672	1.0
המעפילים 2	יהודה	2610	2.1
המעפילים 2	יהודה	2610	2.2
רביצקי 1	יהודה	2610	8.1
רביצקי 1	יהודה	2610	8.2
רביצקי 1	יהודה	2610	8.3
רבנו חיים הלוי 1	יהודה	2610	11.0
הנורית 16	יהודה	2610	12.1
הנורית 16	יהודה	2610	12.2
הנורית 16	יהודה	2610	12.3
הנורית 16	יהודה	2610	12.4
הנרקיס 140	יהודה	2610	15.1
הנרקיס 140	יהודה	2610	15.2
הרקפת 59	יהודה	2610	16.1
הרקפת 59	יהודה	2610	16.2
הרקפת 59	יהודה	2610	16.3
הרקפת 59	יהודה	2610	16.4
הרקפת 59	יהודה	2610	16.5
בן אליעזר 7	יהודה	2610	18.0
בן זאב יהודה 3	יהודה	2610	19.1
בן זאב יהודה 3	יהודה	2610	19.2
בן זאב יהודה 3	יהודה	2610	19.3
בן זאב יהודה 3	יהודה	2610	19.4
בן זאב יהודה 3	יהודה	2610	19.5
רזיאל דוד	יהודה	2610	20.0
רזיאל דוד	יהודה	2610	23.0
הרב הרצוג 51	יהודה	2610	24.1
הרב הרצוג 51	יהודה	2610	24.2
הרב הרצוג 51	יהודה	2610	24.3
הרב הרצוג 51	יהודה	2610	24.4
הרב הרצוג 51	יהודה	2610	24.5
הגולן 16	יהודה	2610	26.1
הגולן 16	יהודה	2610	26.2
רזיאל דוד	יהודה	2610	27.0
רזיאל דוד	יהודה	2610	28.0
בן אליעזר 7	יהודה	2610	29.0
נחל עין גדי 39	יהודה	2610	30.0
דרך רבין יצחק 21	יהודה	2610	32.0
הגולן 16 א	יהודה	2610	33.1
הגולן 16 א	יהודה	2610	33.2
רבנו חיים הלוי 1	יהודה	2610	34.0
הגפן 32	יהודה	2610	37.1
הגפן 32	יהודה	2610	37.2
אמרי נועם 1	יהודה	2610	38.1
אמרי נועם 1	יהודה	2610	38.2
אמרי נועם 1	יהודה	2610	38.3
אמרי נועם 1	יהודה	2610	38.4
אמרי נועם 1	יהודה	2610	38.5
בן אליעזר 7	יהודה	2610	40.0
דרך רבין יצחק 21	יהודה	2610	41.0
הרצל	יהודה	2610	43.1
הרצל	יהודה	2610	43.2
הרצל	יהודה	2610	43.3
הרצל	יהודה	2610	43.4
הרצל	יהודה	2610	43.5
רזיאל דוד	יהודה	2610	45.0
בן אליעזר 7	יהודה	2610	46.0
יואל הנביא 5	יהודה	2610	47.1
יואל הנביא 5	יהודה	2610	47.2
נחל שורק 13	יהודה	2610	50.0
נהר הירקון 40	יהודה	2610	51.1
נהר הירקון 40	יהודה	2610	51.2
"האדמו""ר מבעלזא 2"	יהודה	2610	56.1
"האדמו""ר מבעלזא 2"	יהודה	2610	56.2
"האדמו""ר מבעלזא 2"	יהודה	2610	56.3
"האדמו""ר מבעלזא 2"	יהודה	2610	56.4
"האדמו""ר מבעלזא 2"	יהודה	2610	56.5
"ריב""ל 37"	יהודה	2610	58.1
"ריב""ל 37"	יהודה	2610	58.2
בן עזאי 12	יהודה	2610	63.0
נחל שורק 13	יהודה	2610	64.0
נחל רפאים 17	יהודה	2610	65.1
נחל רפאים 17	יהודה	2610	65.2
נחל רפאים 17	יהודה	2610	65.3
נחל רפאים 17	יהודה	2610	65.4
נחל שורק 8	יהודה	2610	66.1
נחל שורק 8	יהודה	2610	66.2
נחל שורק 8	יהודה	2610	66.3
נחל דולב 14	יהודה	2610	69.1
נחל דולב 14	יהודה	2610	69.2
נחל דולב 14	יהודה	2610	69.3
נחל דולב 14	יהודה	2610	69.4
בן עזאי 12	יהודה	2610	70.0
נחל עין גדי 56	יהודה	2610	80.1
נחל עין גדי 56	יהודה	2610	80.2
נחל עין גדי 56	יהודה	2610	80.3
נחל שורק 13	יהודה	2610	81.0
רבנו חיים הלוי 1	יהודה	2610	83.0
רבי צדקה יהודה 10	יהודה	2610	85.1
רבי צדקה יהודה 10	יהודה	2610	85.2
רבי צדקה יהודה 10	יהודה	2610	85.3
רבי צדקה יהודה 10	יהודה	2610	85.4
רבי צדקה יהודה 10	יהודה	2610	85.5
רבי צדקה יהודה 10	יהודה	2610	85.6
רבי מאיר בעל הנס 8	יהודה	2610	86.1
רבי מאיר בעל הנס 8	יהודה	2610	86.2
רבי מאיר בעל הנס 8	יהודה	2610	86.3
רבי מאיר בעל הנס 8	יהודה	2610	86.4
אחיה השילוני 9	יהודה	2610	87.1
אחיה השילוני 9	יהודה	2610	87.2
אחיה השילוני 9	יהודה	2610	87.3
אחיה השילוני 9	יהודה	2610	87.4
אחיה השילוני 9	יהודה	2610	87.5
יונה בן אמיתי 4	יהודה	2610	88.1
יונה בן אמיתי 4	יהודה	2610	88.2
יונה בן אמיתי 4	יהודה	2610	88.3
גור אריה 7	יהודה	2610	91.1
גור אריה 7	יהודה	2610	91.2
גור אריה 7	יהודה	2610	91.3
נחל דולב 16	יהודה	2610	93.1
נחל דולב 16	יהודה	2610	93.2
נחל דולב 16	יהודה	2610	93.3
נחל גילה 10	יהודה	2610	94.1
נחל גילה 10	יהודה	2610	94.2
נחל גילה 10	יהודה	2610	94.3
בן עזאי 12	יהודה	2610	96.0
רבי מאיר בעל הנס 2	יהודה	2610	102.1
רבי מאיר בעל הנס 2	יהודה	2610	102.2
רבי מאיר בעל הנס 2	יהודה	2610	102.3
רבי מאיר בעל הנס 2	יהודה	2610	102.4
עלית הנוער 2	יהודה	2610	107.1
עלית הנוער 2	יהודה	2610	107.2
עלית הנוער 2	יהודה	2610	107.3
עלית הנוער 2	יהודה	2610	107.4
עלית הנוער 2	יהודה	2610	107.5
נחל שורק 15	יהודה	2610	108.1
נחל שורק 15	יהודה	2610	108.2
נחל שורק 15	יהודה	2610	108.3
"סמ ויצ""ו 16"	יהודה	2610	950.1
"סמ ויצ""ו 16"	יהודה	2610	950.2
"סמ ויצ""ו 16"	יהודה	2610	950.3
אלעזר המודעי 21	יהודה	3780	2.1
אלעזר המודעי 21	יהודה	3780	2.2
רבי נחמן מברסלב 2	יהודה	3780	3.0
רבי נחמן מברסלב 2	יהודה	3780	4.0
הרב אוירבך 13	יהודה	3780	5.1
הרב אוירבך 13	יהודה	3780	5.2
הרב אוירבך 13	יהודה	3780	5.3
הרב אוירבך 13	יהודה	3780	5.4
איגרות משה 14	יהודה	3780	6.1
איגרות משה 14	יהודה	3780	6.2
איגרות משה 14	יהודה	3780	6.3
רבי נחמן מברסלב 2	יהודה	3780	7.0
הרב בנדר 5	יהודה	3780	16.0
הרב בנדר 5	יהודה	3780	17.0
קדושת לוי 59	יהודה	3780	19.1
קדושת לוי 59	יהודה	3780	19.2
קדושת לוי 59	יהודה	3780	19.3
קדושת לוי 59	יהודה	3780	19.4
החוזה מלובלין	יהודה	3780	24.1
החוזה מלובלין	יהודה	3780	24.2
החוזה מלובלין	יהודה	3780	24.3
הרבי מזוועהיל 10	יהודה	3780	27.1
הרבי מזוועהיל 10	יהודה	3780	27.2
הרבי מזוועהיל 10	יהודה	3780	27.3
הרבי מזוועהיל 10	יהודה	3780	27.4
הרבי מזוועהיל 10	יהודה	3780	27.5
רבי נחמן מברסלב 2	יהודה	3780	28.0
אלעזר המודעי 23	יהודה	3780	33.1
אלעזר המודעי 23	יהודה	3780	33.2
אלעזר המודעי 23	יהודה	3780	33.3
אלעזר המודעי 23	יהודה	3780	33.4
אלעזר המודעי 23	יהודה	3780	33.5
קדושת לוי 64	יהודה	3780	36.1
קדושת לוי 64	יהודה	3780	36.2
קדושת לוי 64	יהודה	3780	36.3
קדושת לוי 64	יהודה	3780	36.4
רבי נחמן מברסלב 2	יהודה	3780	37.0
הרב בנדר 5	יהודה	3780	41.0
כנסת מרדכי 8	יהודה	3780	42.1
כנסת מרדכי 8	יהודה	3780	42.2
כנסת מרדכי 8	יהודה	3780	42.3
כנסת מרדכי 8	יהודה	3780	42.4
כנסת מרדכי 8	יהודה	3780	42.5
כנסת מרדכי 8	יהודה	3780	42.6
פחד יצחק 30	יהודה	3780	43.1
פחד יצחק 30	יהודה	3780	43.2
פחד יצחק 30	יהודה	3780	43.3
פחד יצחק 30	יהודה	3780	43.4
פחד יצחק 30	יהודה	3780	43.5
פחד יצחק 30	יהודה	3780	43.6
פחד יצחק 30	יהודה	3780	43.7
בקוע	יהודה	864	1.0
בר גיורא	יהודה	823	1.0
בת עין	יהודה	3794	1.0
בת עין	יהודה	3794	2.0
סביון	יהודה	3763	1.0
כלנית 2	יהודה	3763	5.1
כלנית 2	יהודה	3763	5.2
כלנית 2	יהודה	3763	5.3
כלנית 2	יהודה	3763	5.4
כלנית 2	יהודה	3763	5.5
כליל החורש 20	יהודה	3644	1.0
כליל החורש 20	יהודה	3644	2.0
המכבים 45	יהודה	3730	1.1
המכבים 45	יהודה	3730	1.2
המכבים 45	יהודה	3730	1.3
המכבים 45	יהודה	3730	1.4
המכבים 45	יהודה	3730	1.5
תאנה 6	יהודה	3730	2.0
אתרוג 2	יהודה	3730	5.0
ערוגות 4	יהודה	3730	6.1
ערוגות 4	יהודה	3730	6.2
ערוגות 4	יהודה	3730	6.3
תאנה 6	יהודה	3730	17.0
מצפה 1	יהודה	3730	18.1
מצפה 1	יהודה	3730	18.2
מצפה 1	יהודה	3730	18.3
מצפה 1	יהודה	3730	18.4
מצפה 1	יהודה	3730	18.5
אגן האיילות 52	יהודה	3730	19.1
אגן האיילות 52	יהודה	3730	19.2
אגן האיילות 52	יהודה	3730	19.3
אגן האיילות 58	יהודה	3730	20.1
אגן האיילות 58	יהודה	3730	20.2
גבעת יערים	יהודה	787	1.0
גבעת יערים	יהודה	787	2.0
